Image Name,PSNR,SSIM
PCSlice5619.dat,20.597094458839784,0.9176174105594136
PCSlice5620.dat,20.66698568094727,0.9200290507976677
PCSlice5621.dat,19.519975392223984,0.8808278638225533
PCSlice5622.dat,19.544086244973972,0.8837867928782864
PCSlice5623.dat,19.965786289956295,0.9062858007441531
PCSlice5624.dat,23.00072211948285,0.9480883152714821
PCSlice5625.dat,20.52594860346968,0.918717935790421
PCSlice5626.dat,20.88628926151803,0.9243016918290736
PCSlice5627.dat,18.84913571936844,0.8736205891705279
PCSlice5628.dat,19.173765387431292,0.8596009785360276
PCSlice5629.dat,19.733285366015394,0.8867803780805718
PCSlice5630.dat,19.540404922161734,0.9061302919911391
PCSlice5631.dat,20.608128803353722,0.92331821055539
PCSlice5632.dat,18.312650025269402,0.8428871904580713
PCSlice5633.dat,18.644868890472107,0.8640237268174454
PCSlice5634.dat,20.598428098406245,0.919329445859043
PCSlice5635.dat,20.78268788160444,0.9445740524528439
PCSlice5636.dat,21.02563364457893,0.9259922397873734
PCSlice5637.dat,19.1023940260976,0.8721004613866988
PCSlice5638.dat,18.773629505228996,0.8664339462250495
PCSlice5639.dat,23.684303457344,0.9576703862982707
PCSlice5640.dat,19.980980275840132,0.893975973652477
PCSlice5641.dat,20.193678104534797,0.9098595144207119
PCSlice5642.dat,20.082350395703514,0.9029669752506257
PCSlice5643.dat,18.864871195252636,0.8577453525253934
PCSlice5644.dat,20.47303277612446,0.9261263713675086
PCSlice5645.dat,21.54691929816054,0.9362316664023289
PCSlice5646.dat,20.83202330503775,0.9414536970387913
PCSlice5647.dat,21.303909296843578,0.927948225725587
PCSlice5648.dat,21.4014599830695,0.9358389116512462
PCSlice5649.dat,18.270891114329384,0.8406463619094339
PCSlice5650.dat,20.940713199676733,0.9458570345151611
PCSlice5651.dat,22.808637176238076,0.9462385339945912
PCSlice5652.dat,20.14871747247095,0.8984008330965801
PCSlice5653.dat,20.130440830373107,0.9095527711186505
PCSlice5654.dat,23.93161970997326,0.9608717726917924
PCSlice5655.dat,18.640226220211893,0.852803330729593
PCSlice5656.dat,19.880109986897004,0.892535141475246
PCSlice5657.dat,19.387859065508582,0.8623246320208259
PCSlice5658.dat,20.126247927800268,0.908508037116357
PCSlice5659.dat,21.042796903180587,0.9515600054790601
PCSlice5660.dat,21.489798074048835,0.9286906005238469
PCSlice5661.dat,19.383797246776705,0.8701439474274099
